Date,Equity
2016-09-20,131908.55583914794
2016-09-21,131908.55583914794
2016-09-22,131908.55583914794
2016-09-23,131908.55583914794
2016-09-26,131908.55583914794
2016-09-27,131908.55583914794
2016-09-28,131908.55583914794
2016-09-29,131908.55583914794
2016-09-30,131908.55583914794
2016-10-03,131908.55583914794
2016-10-04,131908.55583914794
2016-10-05,131908.55583914794
2016-10-06,131908.55583914794
2016-10-07,131908.55583914794
2016-10-10,131908.55583914794
2016-10-11,134546.7269559309
2016-10-12,134546.7269559309
2016-10-13,134546.7269559309
2016-10-14,134546.7269559309
2016-10-17,134546.7269559309
2016-10-18,134546.7269559309
2016-10-19,133201.2596863716
2016-10-20,133201.2596863716
2016-10-21,133201.2596863716
2016-10-24,133201.2596863716
2016-10-25,133201.2596863716
2016-10-26,131869.24708950787
2016-10-27,130550.55461861279
2016-10-28,129245.04907242666
2016-10-31,127952.59858170239
2016-11-01,126673.07259588537
2016-11-02,125406.34186992652
2016-11-03,124152.27845122725
2016-11-04,122910.75566671498
2016-11-07,121681.64811004783
2016-11-08,120464.83162894734
2016-11-09,120464.83162894734
2016-11-10,120464.83162894734
2016-11-11,120464.83162894734
2016-11-14,120464.83162894734
2016-11-15,119260.18331265787
2016-11-16,118067.58147953129
2016-11-17,116886.90566473598
2016-11-18,115718.03660808862
2016-11-21,114560.85624200774
2016-11-22,114560.85624200774
2016-11-23,114560.85624200774
2016-11-25,114560.85624200774
2016-11-28,114560.85624200774
2016-11-29,114560.85624200774
2016-11-30,114560.85624200774
2016-12-01,114560.85624200774
2016-12-02,114560.85624200774
2016-12-05,114560.85624200774
2016-12-06,113415.24767958766
2016-12-07,112281.09520279178
2016-12-08,111158.28425076387
2016-12-09,111158.28425076387
2016-12-12,111158.28425076387
2016-12-13,111158.28425076387
2016-12-14,111158.28425076387
2016-12-15,111158.28425076387
2016-12-16,111158.28425076387
2016-12-19,111158.28425076387
2016-12-20,111158.28425076387
2016-12-21,111158.28425076387
2016-12-22,111158.28425076387
2016-12-23,111158.28425076387
2016-12-27,111158.28425076387
2016-12-28,111158.28425076387
2016-12-29,111158.28425076387
2016-12-30,111158.28425076387
2017-01-03,111158.28425076387
2017-01-04,111158.28425076387
2017-01-05,111158.28425076387
2017-01-06,111158.28425076387
2017-01-09,111158.28425076387
2017-01-10,111158.28425076387
2017-01-11,111158.28425076387
2017-01-12,111158.28425076387
2017-01-13,111158.28425076387
2017-01-17,111158.28425076387
2017-01-18,111158.28425076387
2017-01-19,111158.28425076387
2017-01-20,111158.28425076387
2017-01-23,111158.28425076387
2017-01-24,111158.28425076387
2017-01-25,111158.28425076387
2017-01-26,111158.28425076387
2017-01-27,111158.28425076387
2017-01-30,111158.28425076387
2017-01-31,111158.28425076387
2017-02-01,113381.44993577915
2017-02-02,115649.07893449474
2017-02-03,117962.06051318464
2017-02-06,120321.30172344833
2017-02-07,122727.7277579173
2017-02-08,125182.28231307564
2017-02-09,127685.92795933716
2017-02-10,130239.6465185239
2017-02-13,132844.43944889438
2017-02-14,135501.32823787228
2017-02-15,138211.35480262974
2017-02-16,140975.58189868234
2017-02-17,143795.093536656
2017-02-21,146670.99540738913
2017-02-22,149604.4153155369
2017-02-23,152596.50362184763
2017-02-24,155648.43369428458
2017-02-27,158761.40236817027
2017-02-28,161936.63041553367
2017-03-01,165175.36302384434
2017-03-02,168478.87028432122
